210290.399597,147.137733,19.066431,104.624025,-109.337954,142.161922,-20.434384,  35.6676341315, 139.7910001677,39.447281,26.522344,14
210290.599597,147.136981,19.067136,104.622868,-109.326724,142.098040,-20.423629,  35.6676341176, 139.7910001671,39.447442,13.546615,14
210290.799597,147.138600,19.065552,104.620580,-109.265732,142.091380,-20.564853,  35.6676341128, 139.7910001689,39.444273,12.588220,14
210290.999597,147.140266,19.062028,104.621754,-109.279408,142.066630,-20.610983,  35.6676341400, 139.7910001867,39.442075,8.911260,14
210291.199596,147.135736,19.067576,104.625234,-109.308109,142.010336,-20.454905,  35.6676341285, 139.7910001722,39.449825,11.432667,14
210291.399596,147.141710,19.059431,104.618778,-109.260034,142.059493,-20.617682,  35.6676341328, 139.7910001983,39.438082,7.196630,14
210291.599596,147.142243,19.059677,104.619462,-109.273397,142.058705,-20.693944,  35.6676341391, 139.7910001925,39.438279,6.677927,14
210291.799596,147.141704,19.058915,104.619902,-109.309664,142.075976,-20.666938,  35.6676341428, 139.7910002027,39.438470,6.465568,14
210291.999596,147.139603,19.063608,104.622571,-109.280736,142.109185,-20.719823,  35.6676341380, 139.7910001781,39.443792,6.904506,14
210292.199596,147.139411,19.063382,104.618079,-109.303528,142.128643,-20.818760,  35.6676341051, 139.7910001814,39.441173,7.030422,14
210292.399596,147.141173,19.060264,104.620114,-109.266579,142.094820,-20.667302,  35.6676341376, 139.7910001951,39.439631,8.047323,14
210292.599596,147.141789,19.060904,104.617805,-109.233167,142.052907,-20.596068,  35.6676341210, 139.7910001853,39.438238,6.083591,14
210292.799596,147.140037,19.063783,104.618484,-109.209224,142.085269,-20.765275,  35.6676341092, 139.7910001736,39.441231,7.789865,14
210292.999596,147.140173,19.064039,104.617871,-109.201608,142.057638,-20.789615,  35.6676341044, 139.7910001704,39.440924,7.101132,14
210293.199596,147.138682,19.065735,104.622688,-109.228343,142.034886,-20.583588,  35.6676341279, 139.7910001668,39.445547,8.542544,14
210293.399596,147.140796,19.065115,104.620733,-109.192364,142.052198,-20.601755,  35.6676341242, 139.7910001569,39.442771,6.165695,14
210293.599596,147.136408,19.068153,104.622112,-109.140670,141.959812,-20.031550,  35.6676341064, 139.7910001626,39.447890,7.101157,14
210293.799596,147.137655,19.066104,104.622695,-109.156921,141.971212,-20.007745,  35.6676341226, 139.7910001710,39.446382,8.163133,14
210293.999596,147.135018,19.067137,104.625543,-109.167962,141.926183,-19.903965,  35.6676341294, 139.7910001811,39.450220,7.408557,14
210294.199595,147.136668,19.068327,104.622905,-109.129068,141.985264,-19.948093,  35.6676341126, 139.7910001593,39.448282,10.094985,14
210294.399595,147.133970,19.069888,104.627311,-109.064584,142.008352,-20.108728,  35.6676341288, 139.7910001653,39.453344,11.096308,14
210294.599595,147.136863,19.069667,104.623225,-109.076046,141.991773,-20.023750,  35.6676341112, 139.7910001466,39.449051,7.195064,14
210294.799595,147.137867,19.067341,104.623854,-109.025494,142.051227,-20.008070,  35.6676341277, 139.7910001590,39.447575,13.584854,14
210294.999595,147.140098,19.063656,104.622325,-108.929473,142.123650,-20.134116,  35.6676341380, 139.7910001742,39.443366,9.982574,14
210295.199595,147.137830,19.065539,104.621750,-108.973138,142.137772,-19.936366,  35.6676341183, 139.7910001745,39.445425,13.400241,14
210295.399595,147.137764,19.062736,104.622733,-109.034025,142.130913,-19.780564,  35.6676341347, 139.7910001986,39.444570,11.925848,14
210295.599595,147.137066,19.065331,104.622307,-108.986178,142.123666,-19.619880,  35.6676341200, 139.7910001817,39.446116,15.666941,14
210295.799595,147.135499,19.066959,104.624577,-109.012895,142.071311,-19.592503,  35.6676341248, 139.7910001791,39.449265,13.383680,14
210295.999595,147.133335,19.068785,104.626449,-109.140638,142.161136,-20.037391,  35.6676341236, 139.7910001792,39.452657,22.532951,14
210296.199595,147.134712,19.069488,104.622646,-109.224125,142.181792,-20.000447,  35.6676340989, 139.7910001634,39.449954,11.756580,14
210296.399595,147.135657,19.070738,104.622325,-109.183186,142.271574,-20.183210,  35.6676340961, 139.7910001461,39.449836,7.986731,14
210296.599595,147.136475,19.067057,104.624650,-109.218885,142.286619,-20.129111,  35.6676341289, 139.7910001713,39.448754,13.410557,14
210296.799595,147.135973,19.068940,104.622312,-109.187677,142.270824,-20.151930,  35.6676341034, 139.7910001590,39.448690,11.202538,14
